Fecha;Nivel (m.s.n.m);Caudal (m³/s);Volumen (hm³);Estimado;INDI_CHJ
28-11-2006 00:00:00;0,151835164835;5,3970762064;0,466307384233;0;"08A02"
29-11-2006 00:00:00;0,3643625;;;0;"08A01"
29-11-2006 00:00:00;;;;0;"08A03"
29-11-2006 00:00:00;;;;0;"08A08"
29-11-2006 00:00:00;0,703137931034;0,139172413793;0,0120244965517;0;"08A07"
29-11-2006 00:00:00;0,460744186047;0,143081395349;0,0123622325581;0;"08A09"
29-11-2006 00:00:00;0,2468;0,3816;0,03297024;0;"08A06"
29-11-2006 00:00:00;0,338520833333;0,710078515029;0,0613507836985;0;"08A04"
29-11-2006 00:00:00;0,615884294212;1,07728872112;0,0930777455045;0;"08A05"
29-11-2006 00:00:00;0,1707;5,00176683007;0,432152654118;0;"08A02"
30-11-2006 00:00:00;0,359391666667;;;0;"08A01"
30-11-2006 00:00:00;;;;0;"08A08"
30-11-2006 00:00:00;0,467341463415;0,110195121951;0,00952085853659;0;"08A09"
30-11-2006 00:00:00;0,722451219512;0,196756097561;0,0169997268293;0;"08A07"
30-11-2006 00:00:00;0,327538461538;0,454276923077;0,0392495261538;0;"08A06"
30-11-2006 00:00:00;0,335927083333;0,916544823042;0,0791894727108;0;"08A04"
30-11-2006 00:00:00;0,585078947368;1,23639684211;0,106824687158;0;"08A05"
30-11-2006 00:00:00;0,1662;2,31563111111;0,200070528;0;"08A03"
30-11-2006 00:00:00;0,187384615385;6,09455362319;0,526569433043;0;"08A02"
01-12-2006 00:00:00;0,355108333333;;;0;"08A01"
01-12-2006 00:00:00;;;;0;"08A08"
01-12-2006 00:00:00;0,474205128205;0,108641025641;0,00938658461538;0;"08A09"
01-12-2006 00:00:00;0,743987804878;0,283426829268;0,0244880780488;0;"08A07"
01-12-2006 00:00:00;0,329552083333;0,416352678571;0,0359728714286;0;"08A04"
01-12-2006 00:00:00;0,301416666667;0,518816666667;0,04482576;0;"08A06"
01-12-2006 00:00:00;0,525932291667;1,49397291667;0,12907926;0;"08A05"
01-12-2006 00:00:00;0,153525822368;2,42179742325;0,209243297368;0;"08A03"
01-12-2006 00:00:00;0,132010869565;2,89906521739;0,250479234783;0;"08A02"
02-12-2006 00:00:00;0,3579625;;;0;"08A01"
02-12-2006 00:00:00;;;;0;"08A08"
02-12-2006 00:00:00;0,330708333333;-0,0062310837766;-0,000538365638298;0;"08A04"
02-12-2006 00:00:00;0,479531914894;0,159957446809;0,0138203234043;0;"08A09"
02-12-2006 00:00:00;0,75819047619;0,357369047619;0,0308766857143;0;"08A07"
02-12-2006 00:00:00;0,300541666667;0,532308333333;0,04599144;0;"08A06"
02-12-2006 00:00:00;0,5031875;1,43692395833;0,12415023;0;"08A05"
02-12-2006 00:00:00;0,119255208333;1,45371979167;0,12560139;0;"08A03"
02-12-2006 00:00:00;0,111517241379;2,77500235057;0,239760203089;0;"08A02"
03-12-2006 00:00:00;0,3655;;;0;"08A01"
03-12-2006 00:00:00;;;;0;"08A08"
03-12-2006 00:00:00;0,484294117647;0,214294117647;0,0185150117647;0;"08A09"
03-12-2006 00:00:00;0,757166666667;0,300583333333;0,0259704;0;"08A07"
03-12-2006 00:00:00;0,339854166667;0,465248634868;0,0401974820526;0;"08A04"
03-12-2006 00:00:00;0,291;0,579183333333;0,05004144;0;"08A06"
03-12-2006 00:00:00;0,447166666667;1,07590104167;0,09295785;0;"08A05"
03-12-2006 00:00:00;0,0945677083333;1,75167291667;0,15134454;0;"08A03"
03-12-2006 00:00:00;0,0941505376344;3,64682813817;0,315085951138;0;"08A02"
04-12-2006 00:00:00;0,375570833333;;;0;"08A01"
04-12-2006 00:00:00;;;;0;"08A08"
04-12-2006 00:00:00;0,487976744186;0,258674418605;0,0223494697674;0;"08A09"
04-12-2006 00:00:00;0,750380952381;0,259988095238;0,0224629714286;0;"08A07"
04-12-2006 00:00:00;0,262375;0,572929166667;0,04950108;0;"08A06"
04-12-2006 00:00:00;0,468223958333;0,79844375;0,06898554;0;"08A05"
04-12-2006 00:00:00;0,0410885416667;1,74742760417;0,150977745;0;"08A03"
04-12-2006 00:00:00;0,0399673913043;3,42620723841;0,296024305399;0;"08A02"
04-12-2006 00:00:00;0,328739583333;3,548803125;0,30661659;0;"08A04"
05-12-2006 00:00:00;0,358466666667;;;0;"08A01"
05-12-2006 00:00:00;;;;0;"08A08"
05-12-2006 00:00:00;0,722264367816;0,0982298850575;0,00848706206897;0;"08A07"
05-12-2006 00:00:00;0,493963414634;0,279012195122;0,0241066536585;0;"08A09"
05-12-2006 00:00:00;0,254125;0,5161625;0,04459644;0;"08A06"
05-12-2006 00:00:00;0,31915625;0,586361458333;0,05066163;0;"08A04"
05-12-2006 00:00:00;0,603677083333;0,843458333333;0,0728748;0;"08A05"
05-12-2006 00:00:00;0,085625;2,02458125;0,17492382;0;"08A03"
05-12-2006 00:00:00;0,0649673913043;2,68032608696;0,231580173913;0;"08A02"
06-12-2006 00:00:00;0,3694625;;;0;"08A01"
06-12-2006 00:00:00;;;;0;"08A08"
06-12-2006 00:00:00;0,712325301205;0,0633614457831;0,00547442891566;0;"08A07"
06-12-2006 00:00:00;0,480430232558;0,23023255814;0,0198920930233;0;"08A09"
06-12-2006 00:00:00;0,344916666667;0,549966666667;0,04751712;0;"08A06"
06-12-2006 00:00:00;0,602572916667;0,863928125;0,07464339;0;"08A05"
06-12-2006 00:00:00;0,36140625;1,0266;0,08869824;0;"08A04"
06-12-2006 00:00:00;0,177864989177;1,17238962392;0,101294463506;0;"08A03"
06-12-2006 00:00:00;0,173239130435;3,27391304348;0,282866086957;0;"08A02"
07-12-2006 00:00:00;0,371283333333;;;0;"08A01"
07-12-2006 00:00:00;;;;0;"08A08"
07-12-2006 00:00:00;0,708451219512;0,0676585365854;0,00584569756098;0;"08A07"
07-12-2006 00:00:00;0,479266666667;0,149222222222;0,0128928;0;"08A09"
07-12-2006 00:00:00;0,339708333333;0,525033333333;0,04536288;0;"08A06"
07-12-2006 00:00:00;0,154177083333;0,536436458333;0,04634811;0;"08A03"
07-12-2006 00:00:00;0,638911458333;0,770627083333;0,06658218;0;"08A05"
07-12-2006 00:00:00;0,3510625;1,49773995066;0,129404731737;0;"08A04"
07-12-2006 00:00:00;0,198166666667;5,85715625;0,5060583;0;"08A02"
08-12-2006 00:00:00;0,3607;;;0;"08A01"
08-12-2006 00:00:00;;;;0;"08A08"
08-12-2006 00:00:00;0,699134831461;0,0474831460674;0,00410254382022;0;"08A07"
08-12-2006 00:00:00;0,467171052632;0,0695;0,0060048;0;"08A09"
08-12-2006 00:00:00;0,295708333333;0,4911125;0,04243212;0;"08A06"
08-12-2006 00:00:00;0,496786458333;0,69750625;0,06026454;0;"08A05"
08-12-2006 00:00:00;0,35221875;0,828364889706;0,0715707264706;0;"08A04"
08-12-2006 00:00:00;0,18285564693;1,48531995614;0,128331644211;0;"08A03"
08-12-2006 00:00:00;0,176174603175;4,30406349206;0,371871085714;0;"08A02"
09-12-2006 00:00:00;0,3377125;;;0;"08A01"
09-12-2006 00:00:00;;;;0;"08A02"
09-12-2006 00:00:00;;;;0;"08A08"
09-12-2006 00:00:00;0,457578313253;-0,0174807228916;-0,00151033445783;0;"08A09"
09-12-2006 00:00:00;0,687325842697;0,0168876404494;0,00145909213483;0;"08A07"
09-12-2006 00:00:00;0,3413125;0,2986796875;0,025805925;0;"08A04"
09-12-2006 00:00:00;0,253125;0,450275;0,03890376;0;"08A06"
09-12-2006 00:00:00;0,484744791667;0,476947916667;0,0412083;0;"08A05"
09-12-2006 00:00:00;0,357552083333;1,62233541667;0,14016978;0;"08A03"
10-12-2006 00:00:00;0,318779166667;;;0;"08A01"
10-12-2006 00:00:00;;;;0;"08A02"
10-12-2006 00:00:00;;;;0;"08A08"
10-12-2006 00:00:00;0,459947916667;0,000614583333333;5,31e-05;0;"08A09"
10-12-2006 00:00:00;0,683358024691;0,0470987654321;0,00406933333333;0;"08A07"
10-12-2006 00:00:00;0,222041666667;0,403158333333;0,03483288;0;"08A06"
10-12-2006 00:00:00;0,428135416667;0,416030208333;0,03594501;0;"08A05"
10-12-2006 00:00:00;0,31065625;0,643551586538;0,0556028570769;0;"08A04"
10-12-2006 00:00:00;0,315885416667;1,87782395833;0,16224399;0;"08A03"
11-12-2006 00:00:00;0,312270833333;;;0;"08A01"
11-12-2006 00:00:00;;;;0;"08A02"
11-12-2006 00:00:00;;;;0;"08A08"
11-12-2006 00:00:00;0,45909375;0,0103177083333;0,00089145;0;"08A09"
11-12-2006 00:00:00;0,67947826087;0,0454826086957;0,0039296973913;0;"08A07"
11-12-2006 00:00:00;0,475989583333;0,394655208333;0,03409821;0;"08A05"
11-12-2006 00:00:00;0,215125;0,399341666667;0,03450312;0;"08A06"
11-12-2006 00:00:00;0,29271875;1,29131863208;0,111569929811;0;"08A04"
11-12-2006 00:00:00;0,299614583333;2,77476354167;0,23973957;0;"08A03"
12-12-2006 00:00:00;0,309020833333;;;0;"08A01"
12-12-2006 00:00:00;;;;0;"08A02"
12-12-2006 00:00:00;;;;0;"08A08"
12-12-2006 00:00:00;0,680489583333;0,041259375;0,00356481;0;"08A07"
12-12-2006 00:00:00;0,462505263158;0,0600168421053;0,00518545515789;0;"08A09"
12-12-2006 00:00:00;0,182208333333;0,374125;0,0323244;0;"08A06"
12-12-2006 00:00:00;0,564041666667;0,390661458333;0,03375315;0;"08A05"
12-12-2006 00:00:00;0,2849375;1,3378934375;0,115593993;0;"08A04"
12-12-2006 00:00:00;0,228489583333;3,10366666667;0,2681568;0;"08A03"
13-12-2006 00:00:00;0,3067875;;;0;"08A01"
13-12-2006 00:00:00;;;;0;"08A02"
13-12-2006 00:00:00;;;;0;"08A08"
13-12-2006 00:00:00;0,682135416667;0,056853125;0,00491211;0;"08A07"
13-12-2006 00:00:00;0,463916666667;0,0771520833333;0,00666594;0;"08A09"
13-12-2006 00:00:00;0,24175;0,3605375;0,03115044;0;"08A06"
13-12-2006 00:00:00;0,641932291667;0,570758333333;0,04931352;0;"08A05"
13-12-2006 00:00:00;0,28628125;0,653386025943;0,0564525526415;0;"08A04"
13-12-2006 00:00:00;0,335729166667;3,093753125;0,26730027;0;"08A03"
14-12-2006 00:00:00;0,294254166667;;;0;"08A01"
14-12-2006 00:00:00;;;;0;"08A02"
14-12-2006 00:00:00;;;;0;"08A08"
14-12-2006 00:00:00;0,682979166667;0,0654822916667;0,00565767;0;"08A07"
14-12-2006 00:00:00;0,462627906977;0,121872093023;0,0105297488372;0;"08A09"
14-12-2006 00:00:00;0,302956521739;0,460908695652;0,0398225113043;0;"08A06"
14-12-2006 00:00:00;0,2836875;0,525566722973;0,0454089648649;0;"08A04"
14-12-2006 00:00:00;0,648473958333;0,640554166667;0,05534388;0;"08A05"
14-12-2006 00:00:00;0,411091812865;3,75868888889;0,32475072;0;"08A03"
15-12-2006 00:00:00;0,295370833333;;;0;"08A01"
15-12-2006 00:00:00;;;;0;"08A02"
15-12-2006 00:00:00;;;;0;"08A08"
15-12-2006 00:00:00;0,682979166667;0,0493125;0,0042606;0;"08A07"
15-12-2006 00:00:00;0,461617647059;0,0942202898551;0,00814063304348;0;"08A09"
15-12-2006 00:00:00;0,281354166667;0,247680539773;0,0213995986364;0;"08A04"
15-12-2006 00:00:00;0,359125;0,367833333333;0,0317808;0;"08A06"
15-12-2006 00:00:00;0,744145833333;0,614034375;0,05305257;0;"08A05"
15-12-2006 00:00:00;0,223289039609;1,47065925122;0,127064959305;0;"08A03"
16-12-2006 00:00:00;0,2996625;;;0;"08A01"
16-12-2006 00:00:00;;;;0;"08A02"
16-12-2006 00:00:00;;;;0;"08A08"
16-12-2006 00:00:00;0,67596875;0,0354302083333;0,00306117;0;"08A07"
16-12-2006 00:00:00;0,281458333333;0,0363352618243;0,00313936662162;0;"08A04"
16-12-2006 00:00:00;0,462882978723;0,0680521276596;0,00587970382979;0;"08A09"
16-12-2006 00:00:00;0,302086956522;0,388043478261;0,0335269565217;0;"08A06"
16-12-2006 00:00:00;0,606041666667;0,688295833333;0,05946876;0;"08A05"
16-12-2006 00:00:00;0,189442708333;2,205375;0,1905444;0;"08A03"
17-12-2006 00:00:00;0,302;;;0;"08A01"
17-12-2006 00:00:00;;;;0;"08A02"
17-12-2006 00:00:00;;;;0;"08A08"
17-12-2006 00:00:00;0,461989583333;0,0416385416667;0,00359757;0;"08A09"
17-12-2006 00:00:00;0,669854166667;0,0503875;0,00435348;0;"08A07"
17-12-2006 00:00:00;0,28084375;0,0607411931818;0,00524803909091;0;"08A04"
17-12-2006 00:00:00;0,236625;0,383541666667;0,033138;0;"08A06"
17-12-2006 00:00:00;0,4535625;0,748121875;0,06463773;0;"08A05"
17-12-2006 00:00:00;0,0542239583333;1,94390625;0,1679535;0;"08A03"
18-12-2006 00:00:00;0,295291666667;;;0;"08A01"
18-12-2006 00:00:00;0,664416666667;0,0245854166667;0,00212418;0;"08A07"
18-12-2006 00:00:00;0,463511363636;0,0586670454545;0,00506883272727;0;"08A09"
18-12-2006 00:00:00;0,295483870968;0,356816129032;0,0308289135484;0;"08A08"
18-12-2006 00:00:00;0,2215;0,386083333333;0,0333576;0;"08A06"
18-12-2006 00:00:00;0,27290625;0,397321150915;0,034328547439;0;"08A04"
18-12-2006 00:00:00;0,464697916667;0,696014583333;0,06013566;0;"08A05"
18-12-2006 00:00:00;0,0397873684211;1,27017587719;0,109743195789;0;"08A03"
18-12-2006 00:00:00;0,041914893617;5,53761654846;0,478450069787;0;"08A02"
19-12-2006 00:00:00;0,2892875;;;0;"08A01"
19-12-2006 00:00:00;0,660065217391;0,0210195652174;0,00181609043478;0;"08A07"
19-12-2006 00:00:00;0,464220930233;0,0688086956522;0,00594507130435;0;"08A09"
19-12-2006 00:00:00;0,29046875;0,287236458333;0,02481723;0;"08A08"
19-12-2006 00:00:00;0,262357142857;0,425685714286;0,0367792457143;0;"08A06"
19-12-2006 00:00:00;0,214;0,727;0,0628128;0;"08A03"
19-12-2006 00:00:00;0,688567708333;0,77589375;0,06703722;0;"08A05"
19-12-2006 00:00:00;0,269240963855;1,3192948928;0,113987078738;0;"08A04"
19-12-2006 00:00:00;0,07453125;5,35782291667;0,4629159;0;"08A02"
20-12-2006 00:00:00;0,3098375;;;0;"08A01"
20-12-2006 00:00:00;0,688391304348;0,0698891304348;0,00603842086957;0;"08A07"
20-12-2006 00:00:00;0,390825311943;0,185467290553;0,0160243739037;0;"08A03"
20-12-2006 00:00:00;0,329697916667;0,704264583333;0,06084846;0;"08A08"
20-12-2006 00:00:00;0,508479166667;0,762057291667;0,06584175;0;"08A09"
20-12-2006 00:00:00;0,509083333333;0,9599375;0,0829386;0;"08A06"
20-12-2006 00:00:00;0,317193181818;1,26791037435;0,109547456344;0;"08A04"
20-12-2006 00:00:00;0,942145833333;1,675778125;0,14478723;0;"08A05"
20-12-2006 00:00:00;0,135071428571;5,99001055195;0,517536911688;0;"08A02"
21-12-2006 00:00:00;0,3383125;;;0;"08A01"
21-12-2006 00:00:00;0,68;0,07;0,006048;0;"08A07"
21-12-2006 00:00:00;0,570620230263;0,152650054825;0,0131889647368;0;"08A03"
21-12-2006 00:00:00;0,476536585366;0,324962195122;0,0280767336585;0;"08A09"
21-12-2006 00:00:00;1,065453125;0,3618125;0,0312606;0;"08A05"
21-12-2006 00:00:00;0,191951219512;0,580567682927;0,0501610478049;0;"08A02"
21-12-2006 00:00:00;0,349489583333;0,963242708333;0,08322417;0;"08A08"
21-12-2006 00:00:00;0,612958333333;1,21842916667;0,10527228;0;"08A06"
21-12-2006 00:00:00;0,3326875;2,28302841498;0,197253655054;0;"08A04"
22-12-2006 00:00:00;0,346866666667;;;0;"08A01"
22-12-2006 00:00:00;0,67;0,07;0,006048;0;"08A07"
22-12-2006 00:00:00;0,463391304348;0,0956507246377;0,0082642226087;0;"08A09"
22-12-2006 00:00:00;0,353875;0,818889583333;0,07075206;0;"08A08"
22-12-2006 00:00:00;0,543125;1,1334;0,09792576;0;"08A06"
22-12-2006 00:00:00;0,416869791667;1,19006458333;0,10282158;0;"08A03"
22-12-2006 00:00:00;0,333395833333;2,74025477848;0,236758012861;0;"08A04"
22-12-2006 00:00:00;0,96909375;3,34049583333;0,28861884;0;"08A05"
22-12-2006 00:00:00;0,266291666667;3,85357291667;0,3329487;0;"08A02"
23-12-2006 00:00:00;0,351541666667;;;0;"08A01"
23-12-2006 00:00:00;0,66;0,07;0,006048;0;"08A07"
23-12-2006 00:00:00;0,452119047619;0,074925;0,00647352;0;"08A09"
23-12-2006 00:00:00;0,509791666667;0,0984979166667;0,00851022;0;"08A03"
23-12-2006 00:00:00;0,283618556701;0,540608140034;0,046708543299;0;"08A02"
23-12-2006 00:00:00;0,366291666667;0,597776041667;0,05164785;0;"08A08"
23-12-2006 00:00:00;0,57125;1,05624583333;0,09125964;0;"08A06"
23-12-2006 00:00:00;0,350333333333;2,47644038517;0,213964449279;0;"08A04"
23-12-2006 00:00:00;0,87622727793;3,40842259615;0,294487712308;0;"08A05"
24-12-2006 00:00:00;0,364670833333;;;0;"08A01"
24-12-2006 00:00:00;0,319205128205;-0,0443076923077;-0,00382818461538;0;"08A02"
24-12-2006 00:00:00;0,447587301587;0,0492957142857;0,00425914971429;0;"08A09"
24-12-2006 00:00:00;0,645973684211;0,0736368421053;0,00636222315789;0;"08A07"
24-12-2006 00:00:00;0,62231155303;0,0827265286797;0,00714757207792;0;"08A03"
24-12-2006 00:00:00;0,370260416667;0,562232291667;0,04857687;0;"08A08"
24-12-2006 00:00:00;0,562375;1,06600833333;0,09210312;0;"08A06"
24-12-2006 00:00:00;0,945229166667;1,82836979167;0,15797115;0;"08A05"
24-12-2006 00:00:00;0,353135416667;2,41332041214;0,208510883609;0;"08A04"
25-12-2006 00:00:00;0,3714875;;;0;"08A01"
25-12-2006 00:00:00;0,445126984127;0,013376344086;0,00115571612903;0;"08A09"
25-12-2006 00:00:00;0,637083333333;0,0418239583333;0,00361359;0;"08A07"
25-12-2006 00:00:00;0,42834375;0,2360125;0,02039148;0;"08A03"
25-12-2006 00:00:00;0,370145833333;0,431091666667;0,03724632;0;"08A08"
25-12-2006 00:00:00;0,41975;0,983566666667;0,08498016;0;"08A06"
25-12-2006 00:00:00;0,328208333333;2,21445833333;0,1913292;0;"08A02"
25-12-2006 00:00:00;0,6070625;3,30351041667;0,2854233;0;"08A05"
25-12-2006 00:00:00;0,342458333333;3,6218821393;0,312930616836;0;"08A04"
26-12-2006 00:00:00;0,36345;;;0;"08A01"
26-12-2006 00:00:00;0,447880952381;-0,0234645833333;-0,00202734;0;"08A09"
26-12-2006 00:00:00;0,62075;0,0106322916667;0,00091863;0;"08A07"
26-12-2006 00:00:00;0,363520833333;0,393123958333;0,03396591;0;"08A08"
26-12-2006 00:00:00;0,338583333333;0,827404166667;0,07148772;0;"08A06"
26-12-2006 00:00:00;0,480634057971;2,27750104167;0,19677609;0;"08A05"
26-12-2006 00:00:00;0,254583333333;3,65451145833;0,31574979;0;"08A03"
26-12-2006 00:00:00;0,32775;3,67839408565;0,317813249;0;"08A04"
26-12-2006 00:00:00;0,230510416667;7,80297916667;0,6741774;0;"08A02"
27-12-2006 00:00:00;0,350120833333;;;0;"08A01"
27-12-2006 00:00:00;0,451444444444;-0,057571875;-0,00497421;0;"08A09"
27-12-2006 00:00:00;0,609197916667;0,0547416666667;0,00472968;0;"08A07"
27-12-2006 00:00:00;0,349145833333;0,336182291667;0,02904615;0;"08A08"
27-12-2006 00:00:00;0,3035;0,775220833333;0,06697908;0;"08A06"
27-12-2006 00:00:00;0,441010416667;2,0672875;0,17861364;0;"08A05"
27-12-2006 00:00:00;0,0279947916667;3,18969270833;0,27558945;0;"08A03"
27-12-2006 00:00:00;0,3096875;3,95937581284;0,34209007023;0;"08A04"
27-12-2006 00:00:00;0,0575520833333;7,17240054825;0,619695407368;0;"08A02"
28-12-2006 00:00:00;0,335579166667;;;0;"08A01"
28-12-2006 00:00:00;0,460381578947;0,00966979166667;0,00083547;0;"08A09"
28-12-2006 00:00:00;0,600958333333;0,0345604166667;0,00298602;0;"08A07"
28-12-2006 00:00:00;0,33659375;0,360490625;0,03114639;0;"08A08"
28-12-2006 00:00:00;0,275666666667;0,681616666667;0,05889168;0;"08A06"
28-12-2006 00:00:00;0,404338541667;1,95885;0,16924464;0;"08A05"
28-12-2006 00:00:00;0,0170364583333;3,453540625;0,29838591;0;"08A03"
28-12-2006 00:00:00;0,297333333333;3,86512494213;0,333946795;0;"08A04"
28-12-2006 00:00:00;-0,0188541666667;6,33535416667;0,5473746;0;"08A02"
29-12-2006 00:00:00;0,326316666667;;;0;"08A01"
29-12-2006 00:00:00;0,59403125;0,03098125;0,00267678;0;"08A07"
29-12-2006 00:00:00;0,466869565217;0,0603869565217;0,00521743304348;0;"08A09"
29-12-2006 00:00:00;0,327760416667;0,316340625;0,02733183;0;"08A08"
29-12-2006 00:00:00;0,258125;0,663320833333;0,05731092;0;"08A06"
29-12-2006 00:00:00;0,622567708333;1,44848958333;0,1251495;0;"08A05"
29-12-2006 00:00:00;-0,1186875;2,3328125;0,201555;0;"08A02"
29-12-2006 00:00:00;-0,040734375;2,47176041667;0,2135601;0;"08A03"
29-12-2006 00:00:00;0,28925;3,32377556788;0,287174209065;0;"08A04"
30-12-2006 00:00:00;0,323758333333;;;0;"08A01"
30-12-2006 00:00:00;0,588875;0,0406572916667;0,00351279;0;"08A07"
30-12-2006 00:00:00;0,46771875;0,0580458333333;0,00501516;0;"08A09"
30-12-2006 00:00:00;0,324614583333;0,289964583333;0,02505294;0;"08A08"
30-12-2006 00:00:00;0,24725;0,650691666667;0,05621976;0;"08A06"
30-12-2006 00:00:00;-0,135822916667;0,900615789474;0,0778132042105;0;"08A02"
30-12-2006 00:00:00;0,792296875;1,545128125;0,13349907;0;"08A05"
30-12-2006 00:00:00;-0,06953125;2,11318854167;0,18257949;0;"08A03"
30-12-2006 00:00:00;0,289177083333;3,01370056935;0,260383729192;0;"08A04"
31-12-2006 00:00:00;0,321720833333;;;0;"08A01"
31-12-2006 00:00:00;0,581635416667;0,0296479166667;0,00256158;0;"08A07"
31-12-2006 00:00:00;0,46925;0,0643895833333;0,00556326;0;"08A09"
31-12-2006 00:00:00;0,321625;0,24439375;0,02111562;0;"08A08"
31-12-2006 00:00:00;0,235791666667;0,566216666667;0,04892112;0;"08A06"
31-12-2006 00:00:00;-0,102317708333;1,50403333333;0,12994848;0;"08A03"
31-12-2006 00:00:00;0,827322916667;1,5980875;0,13807476;0;"08A05"
31-12-2006 00:00:00;0,283947916667;3,49819999378;0,302244479463;0;"08A04"
31-12-2006 00:00:00;-0,131885416667;3,6479375;0,3151818;0;"08A02"
01-01-2007 00:00:00;0,3199;;;0;"08A01"
01-01-2007 00:00:00;0,57640625;0,0278583333333;0,00240696;0;"08A07"
01-01-2007 00:00:00;0,470114583333;0,047465625;0,00410103;0;"08A09"
01-01-2007 00:00:00;0,316677083333;0,190719791667;0,01647819;0;"08A08"
01-01-2007 00:00:00;0,229583333333;0,555220833333;0,04797108;0;"08A06"
01-01-2007 00:00:00;0,840140625;1,63376458333;0,14115726;0;"08A05"
01-01-2007 00:00:00;-0,0849739583333;2,09889166667;0,18134424;0;"08A03"
01-01-2007 00:00:00;0,2781875;3,43808803241;0,297050806;0;"08A04"
01-01-2007 00:00:00;-0,127625;3,63481770833;0,31404825;0;"08A02"
02-01-2007 00:00:00;0,307495833333;;;0;"08A01"
02-01-2007 00:00:00;0,571260416667;0,0310875;0,00268596;0;"08A07"
02-01-2007 00:00:00;0,46975;0,04108125;0,00354942;0;"08A09"
02-01-2007 00:00:00;0,306645833333;0,21125625;0,01825254;0;"08A08"
02-01-2007 00:00:00;0,216958333333;0,522720833333;0,04516308;0;"08A06"
02-01-2007 00:00:00;-0,119625;1,73737395833;0,15010911;0;"08A03"
02-01-2007 00:00:00;0,697515625;2,16275;0,1868616;0;"08A05"
02-01-2007 00:00:00;-0,112166666667;3,73153958333;0,32240502;0;"08A02"
02-01-2007 00:00:00;0,261927083333;4,56401005629;0,394330468863;0;"08A04"
03-01-2007 00:00:00;0,297925;;;0;"08A01"
03-01-2007 00:00:00;0,56740625;0,0302822916667;0,00261639;0;"08A07"
03-01-2007 00:00:00;0,471489583333;0,09061875;0,00782946;0;"08A09"
03-01-2007 00:00:00;0,298333333333;0,204120833333;0,01763604;0;"08A08"
03-01-2007 00:00:00;0,202666666667;0,5027;0,04343328;0;"08A06"
03-01-2007 00:00:00;0,574010416667;2,086628125;0,18028467;0;"08A05"
03-01-2007 00:00:00;-0,103166666667;3,570121875;0,30845853;0;"08A02"
03-01-2007 00:00:00;-0,0708125;4,18491979167;0,36157707;0;"08A03"
03-01-2007 00:00:00;0,24384375;4,5464185;0,3928105584;0;"08A04"
04-01-2007 00:00:00;0,289379166667;;;0;"08A01"
04-01-2007 00:00:00;0,56553125;0,02715625;0,0023463;0;"08A07"
04-01-2007 00:00:00;0,470083333333;0,066090625;0,00571023;0;"08A09"
04-01-2007 00:00:00;0,289333333333;0,236955208333;0,02047293;0;"08A08"
04-01-2007 00:00:00;0,202416666667;0,4857875;0,04197204;0;"08A06"
04-01-2007 00:00:00;0,580520833333;2,006875;0,173394;0;"08A05"
04-01-2007 00:00:00;-0,0739635416667;2,383190625;0,20590767;0;"08A03"
04-01-2007 00:00:00;-0,0515208333333;2,66576979167;0,23032251;0;"08A02"
04-01-2007 00:00:00;0,244520833333;3,51001501116;0,303265296965;0;"08A04"
05-01-2007 00:00:00;0,280720833333;;;0;"08A01"
05-01-2007 00:00:00;0,560427083333;0,02281875;0,00197154;0;"08A07"
05-01-2007 00:00:00;0,471229166667;0,0615135416667;0,00531477;0;"08A09"
05-01-2007 00:00:00;0,28128125;0,244839583333;0,02115414;0;"08A08"
05-01-2007 00:00:00;0,186583333333;0,4704;0,04064256;0;"08A06"
05-01-2007 00:00:00;0,526864583333;1,82011354167;0,15725781;0;"08A05"
05-01-2007 00:00:00;-0,08725;2,32845104167;0,20117817;0;"08A02"
05-01-2007 00:00:00;-0,105703125;2,393453125;0,20679435;0;"08A03"
05-01-2007 00:00:00;0,238270833333;3,20324217262;0,276760123714;0;"08A04"
06-01-2007 00:00:00;0,277966666667;;;0;"08A01"
06-01-2007 00:00:00;0,559395833333;0,0206697916667;0,00178587;0;"08A07"
06-01-2007 00:00:00;0,471;0,0635791666667;0,00549324;0;"08A09"
06-01-2007 00:00:00;0,279458333333;0,244195833333;0,02109852;0;"08A08"
06-01-2007 00:00:00;0,1855;0,443766666667;0,03834144;0;"08A06"
06-01-2007 00:00:00;0,588848958333;1,54987395833;0,13390911;0;"08A05"
06-01-2007 00:00:00;-0,0428333333333;1,73773125;0,15013998;0;"08A02"
06-01-2007 00:00:00;-0,0653697916667;1,79360625;0,15496758;0;"08A03"
06-01-2007 00:00:00;0,2405;2,81863102083;0,2435297202;0;"08A04"
07-01-2007 00:00:00;0,2765375;;;0;"08A01"
07-01-2007 00:00:00;0,567709677419;0,0303215053763;0,00261977806452;0;"08A07"
07-01-2007 00:00:00;0,4725;0,0819505263158;0,00708052547368;0;"08A09"
07-01-2007 00:00:00;0,278063157895;0,316383157895;0,0273355048421;0;"08A08"
07-01-2007 00:00:00;0,171291666667;0,395758333333;0,03419352;0;"08A06"
07-01-2007 00:00:00;0,558068421053;1,46029894737;0,126169829053;0;"08A05"
07-01-2007 00:00:00;-0,04334375;2,25205504386;0,194577555789;0;"08A03"
07-01-2007 00:00:00;0,177583333333;2,9843731457;0,257849839788;0;"08A04"
07-01-2007 00:00:00;0,00763541666667;3,18431359649;0,275124694737;0;"08A02"
08-01-2007 00:00:00;0,275345833333;;;0;"08A01"
